Date,Person_ID,Age,Gender,City,Temperature_C,Activity_Level,Water_Consumed_Liters,Activity_Code
2025-05-27,P2337,59,Female,Peshawar,23.5,Medium,3.1305645110412943,1.0
2025-05-28,P2338,38,Male,Quetta,20.4,Medium,3.037020204346327,1.0
2025-05-29,P2339,56,Female,Islamabad,38.7,Low,3.461053901802935,0.0
2025-05-30,P2340,58,Female,Lahore,19.4,High,3.690500194568072,2.0
2025-05-31,P2341,38,Male,Quetta,17.8,High,3.328962733784028,2.0
2025-06-01,P2342,43,Male,Karachi,15.0,High,3.057494551474472,2.0
2025-06-02,P2343,20,Female,Karachi,24.0,Medium,3.4274484010591624,1.0
2025-06-03,P2344,39,Female,Peshawar,44.6,Low,3.484401424061085,0.0
2025-06-04,P2345,39,Male,Quetta,42.9,Medium,4.10756669250406,1.0
2025-06-05,P2346,44,Female,Lahore,11.1,High,2.9996467411839944,2.0
2025-06-06,P2347,58,Female,Quetta,20.0,Medium,2.968427993836269,1.0
2025-06-07,P2348,57,Female,Lahore,43.1,Medium,3.3888165498316334,
2025-06-08,P2349,20,Female,Islamabad,29.4,Medium,3.5120550723670827,1.0
2025-06-09,P2350,59,Female,Islamabad,29.7,High,4.3609728828886425,2.0
2025-06-10,P2351,39,Male,Quetta,43.2,Medium,4.226930199921321,1.0
2025-06-11,P2352,53,Female,Lahore,15.3,High,3.144156521408465,2.0
2025-06-12,P2353,47,Female,Lahore,20.6,Medium,3.114149753200918,1.0
2025-06-13,P2354,41,Male,Karachi,12.8,Medium,2.4524851730176302,1.0
2025-06-14,P2355,40,Male,Quetta,29.4,Medium,3.67784524031974,1.0
2025-06-15,P2356,44,Female,Lahore,43.8,Low,3.988441999929707,0.0
2025-06-16,P2357,42,Female,Islamabad,39.3,Medium,4.089217437725371,1.0
2025-06-17,P2358,44,Male,Islamabad,13.9,Medium,2.6624496950310768,1.0
2025-06-18,P2359,38,Male,Quetta,37.1,High,4.335732928470946,2.0
2025-06-19,P2360,39,Male,Peshawar,34.2,Medium,3.6665017106197055,1.0
2025-06-20,P2361,20,Female,Quetta,25.6,Medium,3.364700739098788,1.0
2025-06-21,P2362,24,Female,Quetta,41.5,Low,3.3372238095531674,0.0
2025-06-22,P2363,38,Male,Lahore,39.8,Medium,4.199034923168961,1.0
2025-06-23,P2364,36,Male,Quetta,28.7,Medium,3.361162801442501,1.0
2025-06-24,P2365,37,Male,Karachi,25.9,Medium,2.879209088742648,1.0
2025-06-25,P2366,59,Male,Islamabad,22.8,High,3.665912902259784,2.0
2025-06-26,P2367,57,Female,Quetta,32.5,High,4.1258457309635,2.0
2025-06-27,P2368,60,Male,Lahore,34.3,Low,3.446091271318167,0.0
2025-06-28,P2369,20,Male,Islamabad,30.0,Medium,3.7662579158056495,1.0
2025-06-29,P2370,26,Female,Peshawar,36.7,Medium,3.76262554989864,1.0
2025-06-30,P2371,45,Male,Islamabad,27.2,High,3.6929779075014255,2.0
2025-07-01,P2372,21,Female,Karachi,29.5,Medium,3.3569530726956343,1.0
2025-07-02,P2373,36,Male,Islamabad,39.3,High,4.870957185468424,2.0
2025-07-03,P2374,45,Male,Peshawar,41.6,Low,3.887583935408817,0.0
2025-07-04,P2375,56,Female,Quetta,42.6,High,4.469526466241852,2.0
2025-07-05,P2376,44,Female,Quetta,42.6,Low,3.592023370165315,0.0
2025-07-06,P2377,46,Female,Quetta,12.8,Low,2.3888878843287027,0.0
2025-07-07,P2378,30,Male,Quetta,26.3,High,3.889523841485895,2.0
2025-07-08,P2379,18,Female,Quetta,31.6,Medium,3.594642821329459,1.0
2025-07-09,P2380,24,Male,Karachi,37.5,Low,3.126639892948825,0.0
2025-07-10,P2381,30,Female,Islamabad,19.1,Medium,3.0339446578790943,1.0
2025-07-11,P2382,55,Male,Peshawar,14.8,Low,2.190163065964819,0.0
2025-07-12,P2383,19,Female,Islamabad,27.4,Low,2.674864681908445,0.0
2025-07-13,P2384,30,Female,Lahore,32.2,Medium,3.43437983613697,1.0
2025-07-14,P2385,37,Female,Lahore,31.3,Medium,3.428394796031653,1.0
2025-07-15,P2386,25,Male,Peshawar,42.1,High,4.630915670626235,2.0
2025-07-16,P2387,40,Male,Lahore,18.1,Medium,2.855387999112632,1.0
2025-07-17,P2388,39,Male,Quetta,17.0,Low,2.434207571370871,0.0
2025-07-18,P2389,24,Male,Karachi,37.6,Low,3.1479238274186665,0.0
2025-07-19,P2390,33,Male,Karachi,19.9,High,3.141170586095536,2.0
2025-07-20,P2391,53,Female,Karachi,12.1,Medium,2.3299594626089712,1.0
2025-07-21,P2392,30,Male,Peshawar,15.8,High,3.4494191037196686,2.0
2025-07-22,P2393,35,Male,Quetta,38.4,High,4.450530664985986,2.0
2025-07-23,P2394,49,Female,Quetta,20.1,Low,2.63178385035587,0.0
2025-07-24,P2395,19,Male,Karachi,22.3,High,3.5979861797439807,2.0
2025-07-25,P2396,40,Male,Karachi,16.8,Medium,2.708057491706128,1.0
2025-07-26,P2397,54,Male,Quetta,26.0,Low,2.96136325470307,0.0
2025-07-27,P2398,55,Female,Quetta,21.9,High,3.678583618839448,2.0
2025-07-28,P2399,52,Male,Karachi,19.5,Low,2.253523438145019,0.0
2025-07-29,P2400,41,Female,Quetta,13.2,Low,2.2425616575908576,0.0
2025-07-30,P2401,52,Female,Islamabad,11.4,Medium,2.841327710230515,1.0
2025-07-31,P2402,57,Female,Islamabad,11.0,Medium,3.3888165498316334,
2025-08-01,P2403,39,Male,Lahore,39.5,Low,3.399497413650562,0.0
2025-08-02,P2404,30,Female,Islamabad,12.3,Low,2.3076103112884607,0.0
2025-08-03,P2405,21,Male,Islamabad,42.6,Low,3.837795560414565,0.0
2025-08-04,P2406,48,Female,Lahore,25.6,Medium,3.553407841223897,1.0
2025-08-05,P2407,51,Female,Quetta,21.1,Low,2.398363983204077,0.0
2025-08-06,P2408,56,Female,Islamabad,20.4,High,3.407125590996269,2.0
2025-08-07,P2409,53,Male,Quetta,16.6,High,3.6227343142920607,2.0
2025-08-08,P2410,40,Female,Lahore,36.7,High,4.039182413435589,2.0
2025-08-09,P2411,23,Male,Islamabad,22.5,High,3.5391501240601624,2.0
2025-08-10,P2412,47,Female,Lahore,17.2,High,3.1041877090423453,2.0
2025-08-11,P2413,45,Female,Karachi,13.7,High,3.177177030638927,2.0
2025-08-12,P2414,40,Female,Quetta,32.4,Low,3.09479268828341,0.0
2025-08-13,P2415,24,Female,Quetta,29.3,Medium,3.5247221734761958,1.0
2025-08-14,P2416,51,Male,Peshawar,19.3,Medium,2.9374891529908123,1.0
2025-08-15,P2417,60,Male,Quetta,10.4,Medium,2.375306058920486,1.0
2025-08-16,P2418,33,Male,Peshawar,31.2,Medium,3.5943780836395893,1.0
2025-08-17,P2419,26,Male,Lahore,26.7,Medium,3.4603839182510527,1.0
2025-08-18,P2420,28,Male,Quetta,27.6,Medium,3.483774618070869,1.0
2025-08-19,P2421,31,Female,Quetta,31.3,Medium,3.882599547694887,1.0
2025-08-20,P2422,59,Female,Karachi,20.8,Low,2.4480272281195266,0.0
2025-08-21,P2423,30,Male,Lahore,31.3,High,4.478464112048826,2.0
2025-08-22,P2424,53,Female,Islamabad,34.6,Medium,3.3888165498316334,
2025-08-23,P2425,39,Male,Karachi,43.0,High,4.46318186314826,2.0
2025-08-24,P2426,46,Male,Karachi,32.7,Medium,3.492481055680998,1.0
2025-08-25,P2427,48,Male,Quetta,34.6,High,4.376709293225334,2.0
2025-08-26,P2428,60,Male,Karachi,38.1,Low,3.671633145267287,0.0
2025-08-27,P2429,47,Female,Peshawar,41.2,Low,3.673650297069359,0.0
2025-08-28,P2430,45,Male,Karachi,32.3,Low,3.5176873590937974,0.0
2025-08-29,P2431,22,Male,Karachi,44.3,Medium,3.916218542949861,1.0
2025-08-30,P2432,39,Female,Quetta,37.5,High,4.441641976339476,2.0
2025-08-31,P2433,32,Male,Islamabad,36.1,Medium,3.532806374792992,1.0
2025-09-01,P2434,22,Female,Karachi,34.6,Low,3.0295777118990945,0.0
2025-09-02,P2435,37,Male,Karachi,30.7,Low,2.6577962108910422,0.0
2025-09-03,P2436,53,Male,Islamabad,17.0,Medium,2.545640755511388,1.0
2025-09-04,P2437,33,Male,Lahore,21.5,High,3.40687367247313,2.0
2025-09-05,P2438,57,Female,Islamabad,19.6,Low,2.48580607192598,0.0
2025-09-06,P2439,45,Female,Karachi,25.9,Medium,3.173347853454777,1.0
2025-09-07,P2440,43,Male,Lahore,43.5,Medium,3.89769863608008,1.0
2025-09-08,P2441,45,Male,Peshawar,11.7,Low,2.204087692971951,0.0
2025-09-09,P2442,43,Male,Quetta,42.8,Medium,4.498159293472892,1.0
2025-09-10,P2443,28,Female,Quetta,39.0,Medium,3.8958449605290335,1.0
2025-09-11,P2444,23,Male,Peshawar,19.9,Medium,2.6594261861562285,1.0
2025-09-12,P2445,57,Male,Quetta,40.4,Medium,3.960675665780895,1.0
2025-09-13,P2446,60,Male,Islamabad,14.2,High,3.0606388279000347,2.0
2025-09-14,P2447,39,Female,Peshawar,42.0,Medium,3.7561091861061455,1.0
2025-09-15,P2448,35,Female,Peshawar,35.1,Medium,3.884289073435952,1.0
2025-09-16,P2449,43,Male,Lahore,38.2,High,4.334244945696439,2.0
2025-09-17,P2450,27,Female,Islamabad,42.8,Medium,4.243100882522231,1.0
2025-09-18,P2451,52,Male,Islamabad,31.1,Low,2.8562717815706424,0.0
2025-09-19,P2452,57,Female,Peshawar,37.0,Low,3.516410827575129,0.0
2025-09-20,P2453,35,Male,Quetta,15.7,Low,2.4128708659894627,0.0
2025-09-21,P2454,35,Female,Peshawar,34.0,Medium,3.5950614122076767,1.0
2025-09-22,P2455,36,Female,Quetta,39.6,High,4.615219357880775,2.0
2025-09-23,P2456,22,Male,Islamabad,29.7,Medium,3.5853543739678058,1.0
2025-09-24,P2457,35,Male,Lahore,29.3,High,3.891410725786265,2.0
2025-09-25,P2458,32,Female,Quetta,22.0,Medium,2.9671914023348487,1.0
2025-09-26,P2459,53,Male,Islamabad,13.4,Medium,2.485535514023634,1.0
2025-09-27,P2460,19,Female,Quetta,13.7,High,3.012870518098353,2.0
2025-09-28,P2461,20,Female,Quetta,37.2,Low,3.265291295892655,0.0
2025-09-29,P2462,26,Female,Lahore,38.7,High,4.417551906750542,2.0
2025-09-30,P2463,37,Female,Peshawar,41.4,Low,3.5629662097909565,0.0
2025-10-01,P2464,26,Male,Islamabad,19.6,Medium,2.6520945775421985,1.0
2025-10-02,P2465,36,Female,Karachi,41.9,Medium,4.264282837274745,1.0
2025-10-03,P2466,60,Female,Quetta,34.1,Low,3.542758444406962,0.0
2025-10-04,P2467,51,Female,Peshawar,23.7,Low,2.784533288065711,0.0
2025-10-05,P2468,33,Female,Lahore,32.8,Medium,3.7314840092176382,1.0
2025-10-06,P2469,51,Male,Islamabad,38.9,High,4.364709095681398,2.0
2025-10-07,P2470,25,Male,Islamabad,41.9,High,4.4126820917419325,2.0
2025-10-08,P2471,34,Female,Peshawar,24.3,Low,2.9806766865003045,0.0
2025-10-09,P2472,39,Male,Lahore,23.2,Low,2.819698507245488,0.0
2025-10-10,P2473,19,Male,Quetta,14.5,Low,2.497124436275726,0.0
2025-10-11,P2474,45,Male,Quetta,34.1,Medium,3.9136112919620936,1.0
2025-10-12,P2475,60,Male,Peshawar,26.9,Medium,3.3975230607435702,1.0
2025-10-13,P2476,21,Female,Quetta,27.3,Low,2.883823558859666,0.0
2025-10-14,P2477,42,Male,Peshawar,37.2,Low,3.44425193200498,0.0
2025-10-15,P2478,44,Male,Peshawar,16.1,Low,2.2681193466965874,0.0
2025-10-16,P2479,36,Male,Lahore,35.4,Low,3.2925922189681964,0.0
2025-10-17,P2480,21,Male,Quetta,14.1,High,2.960616898837644,2.0
2025-10-18,P2481,54,Female,Karachi,10.4,High,3.192637700948349,2.0
2025-10-19,P2482,34,Female,Peshawar,32.0,High,3.9521719133217874,2.0
2025-10-20,P2483,34,Male,Peshawar,22.1,Low,2.8173808292681635,0.0
2025-10-21,P2484,18,Male,Quetta,28.9,High,4.233944265421607,2.0
2025-10-22,P2485,39,Female,Peshawar,17.8,Medium,2.993059933412656,1.0
2025-10-23,P2486,47,Male,Karachi,30.1,Low,2.607897755526972,0.0
2025-10-24,P2487,19,Female,Quetta,29.0,Medium,3.3888165498316334,
2025-10-25,P2488,53,Female,Lahore,26.9,High,3.6336154543231816,2.0
2025-10-26,P2489,45,Female,Lahore,27.3,Medium,3.196186588913955,1.0
2025-10-27,P2490,58,Male,Lahore,34.2,High,4.198553718221643,2.0
2025-10-28,P2491,57,Female,Karachi,10.0,Medium,2.696167805993468,1.0
2025-10-29,P2492,40,Male,Quetta,11.7,High,3.1636745920893787,2.0
2025-10-30,P2493,38,Male,Lahore,40.8,Low,3.3121188534822794,0.0
2025-10-31,P2494,39,Female,Peshawar,23.9,High,4.059621991697127,2.0
2025-11-01,P2495,47,Male,Islamabad,30.0,Low,2.850861011424189,0.0
2025-11-02,P2496,28,Male,Quetta,11.5,Low,1.8888102868821537,0.0
2025-11-03,P2497,45,Female,Lahore,21.3,Low,2.340730516979724,0.0
2025-11-04,P2498,41,Female,Peshawar,24.4,High,3.680295486338743,2.0
2025-11-05,P2499,56,Male,Quetta,18.6,Low,2.331898860790725,0.0
2025-11-06,P2500,27,Female,Islamabad,15.6,Low,2.508591414689497,0.0
2025-11-07,P2501,26,Female,Islamabad,13.8,High,3.386137259585131,2.0
2025-11-08,P2502,54,Female,Karachi,11.5,Low,2.304219619369253,0.0
2025-11-09,P2503,26,Female,Islamabad,26.4,High,3.935168367797629,2.0
2025-11-10,P2504,23,Male,Peshawar,13.5,High,3.323627888219415,2.0
2025-11-11,P2505,41,Female,Quetta,41.5,Low,3.4729804955644856,0.0
2025-11-12,P2506,20,Female,Peshawar,35.8,Medium,3.68640171019151,1.0
2025-11-13,P2507,45,Female,Peshawar,32.5,Medium,3.8132123508344544,1.0
2025-11-14,P2508,31,Female,Peshawar,35.5,High,4.419919007919664,2.0
2025-11-15,P2509,53,Female,Lahore,20.8,High,3.401551266895325,2.0
2025-11-16,P2510,25,Female,Islamabad,14.8,Low,1.9513699418613333,0.0
2025-11-17,P2511,39,Female,Karachi,35.8,Medium,3.967953344769751,1.0
2025-11-18,P2512,39,Male,Islamabad,13.1,High,3.362693455668356,2.0
2025-11-19,P2513,49,Female,Karachi,19.0,Medium,2.821653107992299,1.0
2025-11-20,P2514,58,Male,Lahore,29.5,Low,2.7088408375924007,0.0
2025-11-21,P2515,32,Female,Peshawar,29.5,High,4.127009726365025,2.0
2025-11-22,P2516,37,Female,Peshawar,26.1,High,3.6194963529321313,2.0
2025-11-23,P2517,23,Female,Peshawar,41.5,High,4.748414584754408,2.0
2025-11-24,P2518,29,Male,Karachi,30.9,High,3.905866234661753,2.0
2025-11-25,P2519,40,Male,Quetta,31.4,Medium,3.6093230992367777,1.0
2025-11-26,P2520,37,Female,Peshawar,19.7,Low,2.536781201810653,0.0
2025-11-27,P2521,39,Male,Quetta,19.7,Medium,2.9759431609424896,1.0
2025-11-28,P2522,26,Female,Lahore,20.0,Low,2.455055199807398,0.0
2025-11-29,P2523,57,Female,Karachi,14.7,Low,2.063814225081885,0.0
2025-11-30,P2524,39,Female,Islamabad,32.2,Low,3.336839197262507,0.0
2025-12-01,P2525,38,Female,Quetta,35.0,Low,3.075681986035859,0.0
2025-12-02,P2526,31,Female,Lahore,35.9,Low,3.25627200456804,0.0
2025-12-03,P2527,32,Female,Lahore,34.1,Medium,3.796447430905314,1.0
2025-12-04,P2528,39,Male,Karachi,28.0,Low,3.098734774360066,0.0
2025-12-05,P2529,49,Male,Karachi,26.8,High,3.983755406211107,2.0
2025-12-06,P2530,23,Female,Karachi,31.8,High,3.9007072153606406,2.0
2025-12-07,P2531,49,Male,Lahore,18.1,Low,2.486828699754812,0.0
2025-12-08,P2532,21,Male,Islamabad,13.2,Medium,3.3888165498316334,
2025-12-09,P2533,32,Male,Lahore,29.5,High,4.2479730379197695,2.0
2025-12-10,P2534,42,Female,Quetta,17.5,Medium,3.3888165498316334,
2025-12-11,P2535,55,Male,Peshawar,29.0,High,3.79327865760666,2.0
2025-12-12,P2536,52,Male,Karachi,35.4,Medium,3.7440668765810177,1.0
2025-12-13,P2537,46,Female,Islamabad,40.7,Medium,4.027325480710368,1.0
2025-12-14,P2538,48,Female,Karachi,25.5,High,3.878626051556708,2.0
2025-12-15,P2539,49,Female,Lahore,36.9,Low,3.190069883079505,0.0
2025-12-16,P2540,59,Male,Quetta,15.1,Low,2.1601016782472717,0.0
2025-12-17,P2541,28,Male,Quetta,43.5,High,4.5992247525545285,2.0
2025-12-18,P2542,50,Male,Peshawar,25.7,Medium,3.5744319407647995,1.0
2025-12-19,P2543,37,Female,Islamabad,39.6,Medium,4.366214707806053,1.0
2025-12-20,P2544,30,Female,Islamabad,15.3,Low,2.6072166551472717,0.0
2025-12-21,P2545,47,Male,Quetta,30.9,Low,3.0877915362807085,0.0
2025-12-22,P2546,59,Female,Islamabad,22.9,Low,2.4675297978213484,0.0
2025-12-23,P2547,22,Female,Quetta,30.0,Low,2.993989015371315,0.0
2025-12-24,P2548,26,Female,Quetta,39.1,High,4.299316393111466,2.0
2025-12-25,P2549,33,Male,Lahore,16.0,High,3.585149695681088,2.0
2025-12-26,P2550,60,Female,Islamabad,12.4,Medium,2.724349572434201,1.0
2025-12-27,P2551,33,Male,Peshawar,21.0,High,3.2751472307780705,2.0
2025-12-28,P2552,49,Male,Quetta,16.3,High,3.129848928782192,2.0
2025-12-29,P2553,31,Female,Karachi,43.6,High,4.460469772766003,2.0
2025-12-30,P2554,59,Male,Islamabad,24.4,Medium,3.2077042982826995,1.0
2025-12-31,P2555,46,Male,Peshawar,19.2,Medium,3.1857462624319206,1.0
2025-01-01,P2556,38,Male,Lahore,35.9,Medium,3.3953910405237884,1.0
2025-01-02,P2557,39,Male,Karachi,13.9,Low,2.24122614578277,0.0
2025-01-03,P2558,33,Female,Karachi,37.9,Medium,3.980963535677681,1.0
2025-01-04,P2559,57,Female,Islamabad,39.9,High,4.637425457645512,2.0
2025-01-05,P2560,21,Male,Lahore,43.4,Medium,4.156500751603293,1.0
2025-01-06,P2561,44,Male,Islamabad,20.0,High,3.4914689739079887,2.0
2025-01-07,P2562,20,Male,Peshawar,31.4,Medium,3.557715369253444,1.0
2025-01-08,P2563,39,Female,Karachi,39.9,Low,3.808510694491807,0.0
2025-01-09,P2564,55,Male,Karachi,44.5,High,4.3879944367093,2.0
2025-01-10,P2565,29,Female,Peshawar,33.8,Medium,3.751573269291688,1.0
2025-01-11,P2566,49,Female,Quetta,18.9,Low,2.432944182182646,0.0
2025-01-12,P2567,23,Female,Peshawar,24.9,High,3.5203517351480462,2.0
2025-01-13,P2568,19,Male,Karachi,33.4,Medium,3.3888165498316334,
2025-01-14,P2569,38,Female,Quetta,41.1,Low,3.148091631018969,0.0
2025-01-15,P2570,59,Female,Karachi,44.1,Low,3.563321189897216,0.0
2025-01-16,P2571,46,Male,Lahore,14.2,Low,2.1158621462044294,0.0
2025-01-17,P2572,44,Male,Karachi,22.6,Low,2.468935724900051,0.0
2025-01-18,P2573,47,Female,Karachi,21.7,Low,2.584334728381878,0.0
2025-01-19,P2574,33,Female,Lahore,17.8,High,3.51166898734402,2.0
2025-01-20,P2575,37,Male,Lahore,11.6,Low,1.6632413467766842,0.0
2025-01-21,P2576,37,Male,Karachi,44.7,Medium,4.249378429173653,1.0
2025-01-22,P2577,31,Female,Quetta,16.4,High,3.1256589576969813,2.0
2025-01-23,P2578,24,Male,Islamabad,26.1,Medium,3.4243044070502107,1.0
2025-01-24,P2579,21,Male,Lahore,39.3,High,4.373979459354673,2.0
2025-01-25,P2580,37,Female,Karachi,23.3,High,3.5503263082047543,2.0
2025-01-26,P2581,39,Female,Lahore,28.0,Low,2.9508990340862744,0.0
2025-01-27,P2582,53,Female,Quetta,43.0,High,4.6371374477358405,2.0
2025-01-28,P2583,44,Female,Peshawar,20.0,Medium,3.2068802483984,1.0
2025-01-29,P2584,34,Male,Karachi,40.9,Low,3.268070807788734,0.0
2025-01-30,P2585,58,Female,Islamabad,28.7,Medium,3.391999943190582,1.0
2025-01-31,P2586,54,Male,Islamabad,42.9,Low,3.835649390209732,0.0
2025-02-01,P2587,22,Female,Peshawar,10.2,Low,1.9979389933620169,0.0
2025-02-02,P2588,31,Female,Quetta,13.5,Medium,2.5483583432972736,1.0
2025-02-03,P2589,60,Male,Islamabad,21.7,High,3.53690746901606,2.0
2025-02-04,P2590,54,Female,Quetta,35.7,Low,3.208307291443776,0.0
2025-02-05,P2591,35,Female,Karachi,31.4,Medium,3.7730122717867416,1.0
2025-02-06,P2592,28,Female,Lahore,39.2,High,4.494313496930709,2.0
2025-02-07,P2593,19,Female,Karachi,30.9,Low,2.599251066774652,0.0
2025-02-08,P2594,48,Female,Peshawar,21.4,High,3.486639910709985,2.0
2025-02-09,P2595,26,Female,Lahore,36.6,Medium,3.931550418340861,1.0
2025-02-10,P2596,39,Female,Quetta,36.6,Medium,3.8113572023263513,1.0
2025-02-11,P2597,58,Female,Quetta,12.7,Medium,3.047368018914083,1.0
2025-02-12,P2598,36,Male,Karachi,28.6,Low,3.168853680397636,0.0
2025-02-13,P2599,57,Male,Islamabad,26.3,Medium,3.4024046124695326,1.0
2025-02-14,P2600,27,Male,Karachi,31.7,Low,2.782876077186727,0.0
2025-02-15,P2601,46,Male,Quetta,27.4,Low,2.6058908119135973,0.0
2025-02-16,P2602,42,Male,Islamabad,39.8,High,4.317464996985847,2.0
2025-02-17,P2603,41,Male,Peshawar,19.5,High,3.462788182595846,2.0
2025-02-18,P2604,55,Female,Lahore,20.4,Low,2.441763640053991,0.0
2025-02-19,P2605,60,Female,Peshawar,34.1,Medium,3.8538557421905977,1.0
2025-02-20,P2606,33,Male,Karachi,35.8,High,4.280297402661015,2.0
2025-02-21,P2607,40,Female,Karachi,35.2,Medium,3.945279255686839,1.0
2025-02-22,P2608,18,Female,Quetta,16.9,Medium,2.58824502284278,1.0
2025-02-23,P2609,40,Male,Karachi,38.6,High,4.480088798143401,2.0
2025-02-24,P2610,43,Male,Islamabad,26.4,High,3.9752714804136047,2.0
2025-02-25,P2611,39,Male,Lahore,28.5,High,3.758698379683567,2.0
2025-02-26,P2612,50,Female,Quetta,23.0,High,3.9260288306654414,2.0
2025-02-27,P2613,50,Female,Karachi,29.8,Low,2.833380580201019,0.0
2025-02-28,P2614,43,Male,Quetta,17.1,Low,2.4648204679233072,0.0
2025-03-01,P2615,19,Female,Islamabad,14.2,Medium,2.617232327535266,1.0
2025-03-02,P2616,23,Male,Lahore,22.0,Medium,3.193911627926744,1.0
2025-03-03,P2617,32,Male,Karachi,43.2,Low,3.959235117993825,0.0
2025-03-04,P2618,24,Male,Peshawar,13.3,Low,2.398711106063896,0.0
2025-03-05,P2619,32,Male,Quetta,42.3,Low,3.877365934075463,0.0
2025-03-06,P2620,58,Female,Quetta,30.3,Medium,3.287055191474383,1.0
2025-03-07,P2621,37,Female,Islamabad,25.7,Medium,3.157633726349727,1.0
2025-03-08,P2622,46,Female,Karachi,24.8,High,3.7519921037279778,2.0
2025-03-09,P2623,42,Male,Islamabad,24.0,Medium,3.25164975938722,1.0
2025-03-10,P2624,48,Male,Lahore,13.7,Medium,2.537747684898909,1.0
2025-03-11,P2625,37,Female,Islamabad,23.5,Medium,3.0573073373780586,1.0
2025-03-12,P2626,31,Male,Quetta,15.8,High,3.44312427532382,2.0
2025-03-13,P2627,39,Female,Karachi,35.8,High,4.220293404976507,2.0
2025-03-14,P2628,29,Female,Karachi,18.0,High,3.551773089609509,2.0
2025-03-15,P2629,46,Male,Quetta,37.4,High,4.36377505238624,2.0
2025-03-16,P2630,51,Male,Lahore,27.4,Medium,3.3841633411674903,1.0
2025-03-17,P2631,39,Male,Islamabad,42.8,Low,3.708429389822887,0.0
2025-03-18,P2632,46,Male,Lahore,20.6,Medium,2.755703968503929,1.0
2025-03-19,P2633,34,Female,Peshawar,10.1,Low,2.2617053102153166,0.0
2025-03-20,P2634,50,Female,Peshawar,40.6,Low,3.674788645675056,0.0
2025-03-21,P2635,22,Female,Quetta,43.8,Low,3.921640996059394,0.0
2025-03-22,P2636,40,Female,Lahore,16.0,Medium,2.908947850516433,1.0
2025-03-23,P2637,27,Female,Islamabad,29.8,Medium,3.440232285235638,1.0
2025-03-24,P2638,43,Female,Quetta,14.2,Low,2.282821788557272,0.0
2025-03-25,P2639,45,Female,Lahore,29.7,Medium,3.5799026019754496,1.0
2025-03-26,P2640,38,Male,Peshawar,39.4,Medium,3.808355190037872,1.0
2025-03-27,P2641,43,Male,Karachi,33.1,Low,3.383311047721147,0.0
2025-03-28,P2642,56,Female,Quetta,33.8,Medium,3.5464489941237685,1.0
2025-03-29,P2643,53,Male,Islamabad,44.3,High,5.002216087930804,2.0
2025-03-30,P2644,44,Male,Islamabad,12.7,Medium,2.667252203655264,1.0
2025-03-31,P2645,46,Female,Peshawar,29.2,Low,3.18171853059083,0.0
2025-04-01,P2646,48,Male,Islamabad,31.1,High,4.1564846934871085,2.0
2025-04-02,P2647,23,Male,Peshawar,20.7,Medium,3.3888165498316334,
2025-04-03,P2648,46,Male,Quetta,33.3,High,4.389354412041703,2.0
2025-04-04,P2649,23,Female,Peshawar,32.7,High,4.2382312045096935,2.0
2025-04-05,P2650,42,Male,Lahore,40.3,High,4.720133387724695,2.0
2025-04-06,P2651,36,Male,Quetta,26.2,High,3.664239958418652,2.0
2025-04-07,P2652,36,Female,Islamabad,31.1,Medium,3.673498645073865,1.0
2025-04-08,P2653,35,Male,Quetta,42.1,High,4.627345135689447,2.0
2025-04-09,P2654,30,Male,Islamabad,30.0,Low,2.875982184501816,0.0
2025-04-10,P2655,28,Male,Islamabad,31.6,High,4.036098719569523,2.0
2025-04-11,P2656,22,Male,Karachi,14.9,Low,2.09250782368614,0.0
2025-04-12,P2657,46,Female,Lahore,12.9,Medium,2.463890526812327,1.0
2025-04-13,P2658,54,Male,Lahore,40.3,High,4.7185425748251095,2.0
2025-04-14,P2659,42,Female,Islamabad,11.9,High,2.6878601197280307,2.0
2025-04-15,P2660,57,Female,Karachi,13.3,Medium,2.2836011221279726,1.0
2025-04-16,P2661,41,Female,Lahore,31.6,Medium,3.2389571146263414,1.0
2025-04-17,P2662,39,Female,Peshawar,13.0,Low,1.930727464111876,0.0
2025-04-18,P2663,55,Female,Quetta,10.3,High,3.1785392256164826,2.0
2025-04-19,P2664,23,Female,Karachi,14.0,Low,2.025369788512841,0.0
2025-04-20,P2665,53,Female,Quetta,42.2,High,4.735670489845586,2.0
2025-04-21,P2666,21,Male,Islamabad,19.3,Medium,3.3888165498316334,
2025-04-22,P2667,30,Male,Peshawar,19.4,High,3.285301385181386,2.0
2025-04-23,P2668,49,Male,Lahore,39.1,Low,3.032725747636121,0.0
2025-04-24,P2669,36,Female,Islamabad,12.4,High,3.0238564054333223,2.0
2025-04-25,P2670,57,Female,Karachi,25.9,Medium,2.984513310035794,1.0
2025-04-26,P2671,32,Male,Islamabad,42.2,Low,3.661658904461932,0.0
2025-04-27,P2672,27,Male,Islamabad,32.8,Medium,3.732690159981952,1.0
2025-04-28,P2673,21,Male,Islamabad,38.9,Medium,3.917712764322259,1.0
2025-04-29,P2674,46,Male,Lahore,31.2,Low,2.644348709302089,0.0
2025-04-30,P2675,39,Male,Lahore,27.5,Low,2.9750078906893047,0.0
2025-05-01,P2676,44,Female,Lahore,30.4,Medium,3.54806861251512,1.0
2025-05-02,P2677,29,Male,Islamabad,22.7,Medium,3.144806522235561,1.0
2025-05-03,P2678,49,Male,Quetta,18.3,Low,2.3014567222212268,0.0
